#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
mnxr101090c3	1 MNXM10@MNXC3 + 2 MNXM1103313@MNXC3 + 1 MNXM1107419@MNXC3 + 1 MNXM147499@MNXC3 + 2 MNXM726711@MNXC3 + 2 MNXM738804@MNXC3 <-- 2 MNXM1102072@MNXC3 + 1 MNXM147531@MNXC3 + 1 MNXM732007@MNXC3 + 1 MNXM8@MNXC3	LIPOS	MNXR101090			biggR:LIPOS;bigg.reaction:LIPOS;bigg.reaction:LIPOSc;bigg.reaction:R_LIPOS;bigg.reaction:R_LIPOSc;biggR:LIPOSc;biggR:R_LIPOS;biggR:R_LIPOSc
mnxr101091c3c19	1 MNXM01@MNXC19 + 1 MNXM729132@MNXC19 --> 1 MNXM01@MNXC3 + 1 MNXM729132@MNXC3	LIPOt2pp	MNXR101091			biggR:LIPOPBt;bigg.reaction:LIPOPBt;bigg.reaction:LIPOt2pp;bigg.reaction:R_LIPOPBt;bigg.reaction:R_LIPOt2pp;biggR:LIPOt2pp;biggR:R_LIPOPBt;biggR:R_LIPOt2pp
mnxr101141c19	1 MNXM1103432@MNXC19 + 1 WATER@MNXC19 --> 1 MNXM1@MNXC19 + 1 MNXM402@MNXC19 + 1 MNXM66@MNXC19	LPLIPAL1A120pp	MNXR101141	3.1.1.5		seedR:rxn08796;bigg.reaction:LPLIPAL1A120pp;bigg.reaction:R_LPLIPAL1A120pp;biggR:LPLIPAL1A120pp;biggR:R_LPLIPAL1A120pp;seed.reaction:rxn08796
mnxr101142c19	1 MNXM314@MNXC19 + 1 MNXM66@MNXC19 <-- 1 MNXM734523@MNXC19 + 1 WATER@MNXC19	LPLIPAL1A140pp	MNXR101142	3.1.1.5		biggR:LPLIPAL1A140pp;bigg.reaction:LPLIPAL1A140pp;bigg.reaction:R_LPLIPAL1A140pp;biggR:R_LPLIPAL1A140pp
mnxr101143c19	1 MNXM1107981@MNXC19 + 1 MNXM1@MNXC19 + 1 MNXM66@MNXC19 <-- 1 MNXM91053@MNXC19 + 1 WATER@MNXC19	LPLIPAL1A141pp	MNXR101143	3.1.1.5		biggR:LPLIPAL1A141pp;bigg.reaction:LPLIPAL1A141pp;bigg.reaction:R_LPLIPAL1A141pp;biggR:R_LPLIPAL1A141pp
mnxr101145c19	1 MNXM1107900@MNXC19 + 1 MNXM66@MNXC19 <-- 1 MNXM91047@MNXC19 + 1 WATER@MNXC19	LPLIPAL1A161pp	MNXR101145			biggR:LPLIPAL1A161pp;bigg.reaction:LPLIPAL1A161pp;bigg.reaction:R_LPLIPAL1A161pp;biggR:R_LPLIPAL1A161pp
mnxr101146c19	1 MNXM1@MNXC19 + 1 MNXM236@MNXC19 + 1 MNXM66@MNXC19 <-- 1 MNXM734212@MNXC19 + 1 WATER@MNXC19	LPLIPAL1A180pp	MNXR101146	3.1.1.5		seedR:rxn08801;bigg.reaction:LPLIPAL1A180pp;bigg.reaction:R_LPLIPAL1A180pp;biggR:LPLIPAL1A180pp;biggR:R_LPLIPAL1A180pp;seed.reaction:rxn08801
mnxr101147c19	1 MNXM1107708@MNXC19 + 1 MNXM1@MNXC19 + 1 MNXM66@MNXC19 <-- 1 MNXM732145@MNXC19 + 1 WATER@MNXC19	LPLIPAL1A181pp	MNXR101147			biggR:LPLIPAL1A181pp;bigg.reaction:LPLIPAL1A181pp;bigg.reaction:R_LPLIPAL1A181pp;biggR:R_LPLIPAL1A181pp
mnxr101148c19	1 MNXM1106082@MNXC19 + 1 MNXM1@MNXC19 + 1 MNXM402@MNXC19 <-- 1 MNXM32692@MNXC19 + 1 WATER@MNXC19	LPLIPAL1E120pp	MNXR101148			biggR:LPLIPAL1E120pp;bigg.reaction:LPLIPAL1E120pp;bigg.reaction:R_LPLIPAL1E120pp;biggR:R_LPLIPAL1E120pp
mnxr101149c19	1 MNXM1106082@MNXC19 + 1 MNXM1@MNXC19 + 1 MNXM314@MNXC19 <-- 1 MNXM32693@MNXC19 + 1 WATER@MNXC19	LPLIPAL1E140pp	MNXR101149			biggR:LPEH140_sn1_c;bigg.reaction:LPEH140_sn1_c;bigg.reaction:LPLIPAL1E140pp;bigg.reaction:R_LPEH140_sn1_c;bigg.reaction:R_LPLIPAL1E140pp;biggR:LPLIPAL1E140pp;biggR:R_LPEH140_sn1_c;biggR:R_LPLIPAL1E140pp
mnxr101150c19	1 MNXM1106082@MNXC19 + 1 MNXM1107981@MNXC19 + 1 MNXM1@MNXC19 <-- 1 MNXM6599@MNXC19 + 1 WATER@MNXC19	LPLIPAL1E141pp	MNXR101150			biggR:LPLIPAL1E141pp;bigg.reaction:LPLIPAL1E141pp;bigg.reaction:R_LPLIPAL1E141pp;biggR:R_LPLIPAL1E141pp
mnxr101151c19	1 MNXM108@MNXC19 + 1 MNXM1106082@MNXC19 + 1 MNXM1@MNXC19 <-- 1 MNXM32511@MNXC19 + 1 WATER@MNXC19	LPLIPAL1E160pp	MNXR101151			biggR:LPEH160_sn1_c;bigg.reaction:LPEH160_sn1_c;bigg.reaction:LPLIPAL1E160pp;bigg.reaction:R_LPEH160_sn1_c;bigg.reaction:R_LPLIPAL1E160pp;biggR:LPLIPAL1E160pp;biggR:R_LPEH160_sn1_c;biggR:R_LPLIPAL1E160pp
mnxr101152c19	1 MNXM1106082@MNXC19 + 1 MNXM1107900@MNXC19 + 1 MNXM1@MNXC19 <-- 1 MNXM6601@MNXC19 + 1 WATER@MNXC19	LPLIPAL1E161pp	MNXR101152			biggR:LPEH1619Z_sn1_c;bigg.reaction:LPEH1619Z_sn1_c;bigg.reaction:LPLIPAL1E161pp;bigg.reaction:R_LPEH1619Z_sn1_c;bigg.reaction:R_LPLIPAL1E161pp;biggR:LPLIPAL1E161pp;biggR:R_LPEH1619Z_sn1_c;biggR:R_LPLIPAL1E161pp
mnxr101154c19	1 MNXM1106082@MNXC19 + 1 MNXM1107708@MNXC19 + 1 MNXM1@MNXC19 <-- 1 MNXM9584@MNXC19 + 1 WATER@MNXC19	LPLIPAL1E181pp	MNXR101154			biggR:LPEH1819Z_sn1_c;bigg.reaction:LPEH1819Z_sn1_c;bigg.reaction:LPLIPAL1E181pp;bigg.reaction:R_LPEH1819Z_sn1_c;bigg.reaction:R_LPLIPAL1E181pp;biggR:LPLIPAL1E181pp;biggR:R_LPEH1819Z_sn1_c;biggR:R_LPLIPAL1E181pp
mnxr101155c19	1 MNXM1106891@MNXC19 + 2 MNXM1@MNXC19 + 1 MNXM402@MNXC19 <-- 1 MNXM32695@MNXC19 + 1 WATER@MNXC19	LPLIPAL1G120pp	MNXR101155			biggR:LPLIPAL1G120pp;bigg.reaction:LPLIPAL1G120pp;bigg.reaction:R_LPLIPAL1G120pp;biggR:R_LPLIPAL1G120pp
mnxr101156c19	1 MNXM1106891@MNXC19 + 1 MNXM1@MNXC19 + 1 MNXM314@MNXC19 <-- 1 MNXM734523@MNXC19 + 1 WATER@MNXC19	LPLIPAL1G140pp	MNXR101156			biggR:LPLIPAL1G140pp;bigg.reaction:LPLIPAL1G140pp;bigg.reaction:R_LPLIPAL1G140pp;biggR:R_LPLIPAL1G140pp
mnxr101157c19	1 MNXM1106891@MNXC19 + 1 MNXM1107981@MNXC19 + 1 MNXM1@MNXC19 <-- 1 MNXM6604@MNXC19 + 1 WATER@MNXC19	LPLIPAL1G141pp	MNXR101157			biggR:LPLIPAL1G141pp;bigg.reaction:LPLIPAL1G141pp;bigg.reaction:R_LPLIPAL1G141pp;biggR:R_LPLIPAL1G141pp
mnxr101158c19	1 MNXM108@MNXC19 + 1 MNXM1106891@MNXC19 + 1 MNXM1@MNXC19 <-- 1 MNXM6605@MNXC19 + 1 WATER@MNXC19	LPLIPAL1G160pp	MNXR101158			biggR:LPLIPAL1G160pp;bigg.reaction:LPLIPAL1G160pp;bigg.reaction:R_LPLIPAL1G160pp;biggR:R_LPLIPAL1G160pp
mnxr101159c19	1 MNXM1106891@MNXC19 + 1 MNXM1107900@MNXC19 + 2 MNXM1@MNXC19 <-- 1 MNXM6606@MNXC19 + 1 WATER@MNXC19	LPLIPAL1G161pp	MNXR101159			biggR:LPLIPAL1G161pp;bigg.reaction:LPLIPAL1G161pp;bigg.reaction:R_LPLIPAL1G161pp;biggR:R_LPLIPAL1G161pp
mnxr101160c19	1 MNXM1106891@MNXC19 + 1 MNXM1@MNXC19 + 1 MNXM236@MNXC19 <-- 1 MNXM739301@MNXC19 + 1 WATER@MNXC19	LPLIPAL1G180pp	MNXR101160			biggR:LPLIPAL1G180pp;bigg.reaction:LPLIPAL1G180pp;bigg.reaction:R_LPLIPAL1G180pp;biggR:R_LPLIPAL1G180pp
mnxr101161c19	1 MNXM1106891@MNXC19 + 1 MNXM1107708@MNXC19 + 1 MNXM1@MNXC19 <-- 1 MNXM739929@MNXC19 + 1 WATER@MNXC19	LPLIPAL1G181pp	MNXR101161			biggR:LPLIPAL1G181pp;bigg.reaction:LPLIPAL1G181pp;bigg.reaction:R_LPLIPAL1G181pp;biggR:R_LPLIPAL1G181pp
mnxr101162c3	1 MNXM402@MNXC3 + 1 MNXM66@MNXC3 <-- 1 MNXM5461@MNXC3 + 1 WATER@MNXC3	LPLIPAL2A120	MNXR101162	3.1.1.5		seedR:rxn08817;bigg.reaction:LPLIPAL2A120;bigg.reaction:R_LPLIPAL2A120;biggR:LPLIPAL2A120;biggR:R_LPLIPAL2A120;seed.reaction:rxn08817
mnxr101163c3	1 MNXM314@MNXC3 + 1 MNXM66@MNXC3 <-- 1 MNXM5491@MNXC3 + 1 WATER@MNXC3	LPLIPAL2A140	MNXR101163	3.1.1.5		seedR:rxn08818;bigg.reaction:LPLIPAL2A140;bigg.reaction:R_LPLIPAL2A140;biggR:LPLIPAL2A140;biggR:R_LPLIPAL2A140;seed.reaction:rxn08818
mnxr101164c3	1 MNXM1107981@MNXC3 + 1 MNXM66@MNXC3 <-- 1 MNXM5490@MNXC3 + 1 WATER@MNXC3	LPLIPAL2A141	MNXR101164	3.1.1.5		biggR:LPLIPAL2A141;bigg.reaction:LPLIPAL2A141;bigg.reaction:R_LPLIPAL2A141;biggR:R_LPLIPAL2A141
mnxr101165c3	1 MNXM108@MNXC3 + 3 MNXM1@MNXC3 + 1 MNXM66@MNXC3 <-- 1 MNXM5465@MNXC3 + 1 WATER@MNXC3	LPLIPAL2A160	MNXR101165	3.1.1.5		seedR:rxn08820;bigg.reaction:LPLIPAL2A160;bigg.reaction:R_LPLIPAL2A160;biggR:LPLIPAL2A160;biggR:R_LPLIPAL2A160;seed.reaction:rxn08820
mnxr101166c3	1 MNXM1107900@MNXC3 + 1 MNXM66@MNXC3 <-- 1 MNXM5464@MNXC3 + 1 WATER@MNXC3	LPLIPAL2A161	MNXR101166			biggR:LPLIPAL2A161;bigg.reaction:LPLIPAL2A161;bigg.reaction:R_LPLIPAL2A161;biggR:R_LPLIPAL2A161
mnxr101167c3	3 MNXM1@MNXC3 + 1 MNXM236@MNXC3 + 1 MNXM66@MNXC3 <-- 1 MNXM5481@MNXC3 + 1 WATER@MNXC3	LPLIPAL2A180	MNXR101167	3.1.1.5		seedR:rxn08822;bigg.reaction:LPLIPAL2A180;bigg.reaction:R_LPLIPAL2A180;biggR:LPLIPAL2A180;biggR:R_LPLIPAL2A180;seed.reaction:rxn08822
mnxr101168c3	1 MNXM1107708@MNXC3 + 1 MNXM66@MNXC3 <-- 1 MNXM5480@MNXC3 + 1 WATER@MNXC3	LPLIPAL2A181	MNXR101168			biggR:LPLIPAL2A181;bigg.reaction:LPLIPAL2A181;bigg.reaction:R_LPLIPAL2A181;biggR:R_LPLIPAL2A181
mnxr101169c3	1 MNXM1106082@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM735474@MNXC3 <-- 1 MNXM1771@MNXC3 + 1 MNXM34808@MNXC3	LPLIPAL2ATE120	MNXR101169			biggR:LPLIPAL2ATE120;bigg.reaction:LPLIPAL2ATE120;bigg.reaction:R_LPLIPAL2ATE120;biggR:R_LPLIPAL2ATE120
mnxr101170c3	1 MNXM1106082@MNXC3 + 1 MNXM735476@MNXC3 <-- 1 MNXM34809@MNXC3 + 1 MNXM737417@MNXC3	LPLIPAL2ATE140	MNXR101170			biggR:LPLIPAL2ATE140;bigg.reaction:LPLIPAL2ATE140;bigg.reaction:R_LPLIPAL2ATE140;biggR:R_LPLIPAL2ATE140
mnxr101171c3	1 MNXM1106082@MNXC3 + 1 MNXM7019@MNXC3 <-- 1 MNXM2029@MNXC3 + 1 MNXM3447@MNXC3	LPLIPAL2ATE141	MNXR101171			biggR:LPLIPAL2ATE141;bigg.reaction:LPLIPAL2ATE141;bigg.reaction:R_LPLIPAL2ATE141;biggR:R_LPLIPAL2ATE141
mnxr101172c3	1 MNXM1106082@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM735478@MNXC3 <-- 1 MNXM34810@MNXC3 + 1 MNXM734041@MNXC3	LPLIPAL2ATE160	MNXR101172			biggR:LPLIPAL2ATE160;bigg.reaction:LPLIPAL2ATE160;bigg.reaction:R_LPLIPAL2ATE160;biggR:R_LPLIPAL2ATE160
mnxr101173c3	1 MNXM1106082@MNXC3 + 1 MNXM7021@MNXC3 <-- 1 MNXM3448@MNXC3 + 1 MNXM739991@MNXC3	LPLIPAL2ATE161	MNXR101173			biggR:LPLIPAL2ATE161;bigg.reaction:LPLIPAL2ATE161;bigg.reaction:R_LPLIPAL2ATE161;biggR:R_LPLIPAL2ATE161
mnxr101174c3	1 MNXM1106082@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM735480@MNXC3 <-- 1 MNXM34811@MNXC3 + 1 MNXM737492@MNXC3	LPLIPAL2ATE180	MNXR101174			biggR:LPLIPAL2ATE180;bigg.reaction:LPLIPAL2ATE180;bigg.reaction:R_LPLIPAL2ATE180;biggR:R_LPLIPAL2ATE180
mnxr101175c3	1 MNXM1106082@MNXC3 + 1 MNXM7023@MNXC3 <-- 1 MNXM3449@MNXC3 + 1 MNXM731815@MNXC3	LPLIPAL2ATE181	MNXR101175			biggR:LPLIPAL2ATE181;bigg.reaction:LPLIPAL2ATE181;bigg.reaction:R_LPLIPAL2ATE181;biggR:R_LPLIPAL2ATE181
mnxr101176c3	1 MNXM1106891@MNXC3 + 1 MNXM735474@MNXC3 <-- 1 MNXM1771@MNXC3 + 1 MNXM3450@MNXC3	LPLIPAL2ATG120	MNXR101176			biggR:LPLIPAL2ATG120;bigg.reaction:LPLIPAL2ATG120;bigg.reaction:R_LPLIPAL2ATG120;biggR:R_LPLIPAL2ATG120
mnxr101177c3	1 MNXM1106891@MNXC3 + 1 MNXM735476@MNXC3 <-- 1 MNXM34739@MNXC3 + 1 MNXM737417@MNXC3	LPLIPAL2ATG140	MNXR101177			biggR:LPLIPAL2ATG140;bigg.reaction:LPLIPAL2ATG140;bigg.reaction:R_LPLIPAL2ATG140;biggR:R_LPLIPAL2ATG140
mnxr101178c3	1 MNXM1106891@MNXC3 + 1 MNXM7019@MNXC3 <-- 1 MNXM2029@MNXC3 + 1 MNXM3452@MNXC3	LPLIPAL2ATG141	MNXR101178			biggR:LPLIPAL2ATG141;bigg.reaction:LPLIPAL2ATG141;bigg.reaction:R_LPLIPAL2ATG141;biggR:R_LPLIPAL2ATG141
mnxr101179c3	1 MNXM1106891@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM735478@MNXC3 <-- 1 MNXM34740@MNXC3 + 1 MNXM734041@MNXC3	LPLIPAL2ATG160	MNXR101179			biggR:LPLIPAL2ATG160;bigg.reaction:LPLIPAL2ATG160;bigg.reaction:R_LPLIPAL2ATG160;biggR:R_LPLIPAL2ATG160
mnxr101180c3	1 MNXM1106891@MNXC3 + 1 MNXM7021@MNXC3 <-- 1 MNXM3453@MNXC3 + 1 MNXM739991@MNXC3	LPLIPAL2ATG161	MNXR101180			biggR:LPLIPAL2ATG161;bigg.reaction:LPLIPAL2ATG161;bigg.reaction:R_LPLIPAL2ATG161;biggR:R_LPLIPAL2ATG161
mnxr101181c3	1 MNXM1106891@MNXC3 + 1 MNXM735480@MNXC3 <-- 1 MNXM729358@MNXC3 + 1 MNXM737492@MNXC3	LPLIPAL2ATG180	MNXR101181			biggR:LPLIPAL2ATG180;bigg.reaction:LPLIPAL2ATG180;bigg.reaction:R_LPLIPAL2ATG180;biggR:R_LPLIPAL2ATG180
mnxr101182c3	1 MNXM1106891@MNXC3 + 1 MNXM7023@MNXC3 <-- 1 MNXM3455@MNXC3 + 1 MNXM731815@MNXC3	LPLIPAL2ATG181	MNXR101182			biggR:LPLIPAL2ATG181;bigg.reaction:LPLIPAL2ATG181;bigg.reaction:R_LPLIPAL2ATG181;biggR:R_LPLIPAL2ATG181
mnxr101183c3	1 MNXM1106082@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM402@MNXC3 <-- 1 MNXM34808@MNXC3 + 1 WATER@MNXC3	LPLIPAL2E120	MNXR101183			biggR:LPLIPAL2E120;bigg.reaction:LPLIPAL2E120;bigg.reaction:R_LPLIPAL2E120;biggR:R_LPLIPAL2E120
mnxr101184c3	1 MNXM1106082@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM314@MNXC3 <-- 1 MNXM34809@MNXC3 + 1 WATER@MNXC3	LPLIPAL2E140	MNXR101184			biggR:LPLIPAL2E140;bigg.reaction:LPLIPAL2E140;bigg.reaction:R_LPLIPAL2E140;biggR:R_LPLIPAL2E140
mnxr101185c3	1 MNXM1106082@MNXC3 + 1 MNXM1107981@MNXC3 + 1 MNXM1@MNXC3 <-- 1 MNXM3447@MNXC3 + 1 WATER@MNXC3	LPLIPAL2E141	MNXR101185			biggR:LPLIPAL2E141;bigg.reaction:LPLIPAL2E141;bigg.reaction:R_LPLIPAL2E141;biggR:R_LPLIPAL2E141
mnxr101187c3	1 MNXM1106082@MNXC3 + 1 MNXM1107900@MNXC3 <-- 1 MNXM3448@MNXC3 + 1 WATER@MNXC3	LPLIPAL2E161	MNXR101187			biggR:LPLIPAL2E161;bigg.reaction:LPLIPAL2E161;bigg.reaction:R_LPLIPAL2E161;biggR:R_LPLIPAL2E161
mnxr101189c3	1 MNXM1106082@MNXC3 + 1 MNXM1107708@MNXC3 + 1 MNXM1@MNXC3 <-- 1 MNXM3449@MNXC3 + 1 WATER@MNXC3	LPLIPAL2E181	MNXR101189			biggR:LPLIPAL2E181;bigg.reaction:LPLIPAL2E181;bigg.reaction:R_LPLIPAL2E181;biggR:R_LPLIPAL2E181
mnxr101190c3	1 MNXM1106891@MNXC3 + 1 MNXM402@MNXC3 <-- 1 MNXM3450@MNXC3 + 1 WATER@MNXC3	LPLIPAL2G120	MNXR101190			biggR:LPLIPAL2G120;bigg.reaction:LPLIPAL2G120;bigg.reaction:R_LPLIPAL2G120;biggR:R_LPLIPAL2G120
mnxr101191c3	1 MNXM1106891@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM314@MNXC3 <-- 1 MNXM34739@MNXC3 + 1 WATER@MNXC3	LPLIPAL2G140	MNXR101191			biggR:LPLIPAL2G140;bigg.reaction:LPLIPAL2G140;bigg.reaction:R_LPLIPAL2G140;biggR:R_LPLIPAL2G140
mnxr101192c3	1 MNXM1106891@MNXC3 + 1 MNXM1107981@MNXC3 + 1 MNXM1@MNXC3 <-- 1 MNXM3452@MNXC3 + 1 WATER@MNXC3	LPLIPAL2G141	MNXR101192			biggR:LPLIPAL2G141;bigg.reaction:LPLIPAL2G141;bigg.reaction:R_LPLIPAL2G141;biggR:R_LPLIPAL2G141
mnxr101193c3	1 MNXM108@MNXC3 + 1 MNXM1106891@MNXC3 + 1 MNXM1@MNXC3 <-- 1 MNXM34740@MNXC3 + 1 WATER@MNXC3	LPLIPAL2G160	MNXR101193			biggR:LPLIPAL2G160;bigg.reaction:LPLIPAL2G160;bigg.reaction:R_LPLIPAL2G160;biggR:R_LPLIPAL2G160
mnxr101194c3	1 MNXM1106891@MNXC3 + 1 MNXM1107900@MNXC3 <-- 1 MNXM3453@MNXC3 + 1 WATER@MNXC3	LPLIPAL2G161	MNXR101194			biggR:LPLIPAL2G161;bigg.reaction:LPLIPAL2G161;bigg.reaction:R_LPLIPAL2G161;biggR:R_LPLIPAL2G161
mnxr101195c3	1 MNXM1106891@MNXC3 + 1 MNXM236@MNXC3 <-- 1 MNXM729358@MNXC3 + 1 WATER@MNXC3	LPLIPAL2G180	MNXR101195			biggR:LPLIPAL2G180;bigg.reaction:LPLIPAL2G180;bigg.reaction:R_LPLIPAL2G180;biggR:R_LPLIPAL2G180
mnxr101196c3	1 MNXM1106891@MNXC3 + 1 MNXM1107708@MNXC3 + 1 MNXM1@MNXC3 <-- 1 MNXM3455@MNXC3 + 1 WATER@MNXC3	LPLIPAL2G181	MNXR101196			biggR:LPLIPAL2G181;bigg.reaction:LPLIPAL2G181;bigg.reaction:R_LPLIPAL2G181;biggR:R_LPLIPAL2G181
mnxr101242c3	1 MNXM1@MNXC3 + 1 MNXM2124@MNXC3 + 1 MNXM738702@MNXC3 <==> 1 MNXM5@MNXC3 + 1 MNXM737787@MNXC3	LSERDHr	MNXR101242	1.1.1.276		rheaR:21596;bigg.reaction:LSERDHr;bigg.reaction:R_LSERDHr;biggR:LSERDHr;biggR:R_LSERDHr;kegg.reaction:R06126;keggR:R06126;metacyc.reaction:RXN0-2201;metacycR:RXN0-2201;rhea:21596;rhea:21597;rhea:21598;rhea:21599;rheaR:21597;rheaR:21598;rheaR:21599;seed.reaction:rxn04137;seedR:rxn04137
mnxr101254c3	1 MNXM1106164@MNXC3 <==> 1 MNXM1865@MNXC3	LYSAM	MNXR101254	5.4.3.2		rheaR:19177;bigg.reaction:LYSAM;bigg.reaction:R_LYSAM;biggR:LYSAM;biggR:R_LYSAM;kegg.reaction:R00461;keggR:R00461;metacyc.reaction:LYSINE-23-AMINOMUTASE-RXN;metacycR:LYSINE-23-AMINOMUTASE-RXN;rhea:19177;rhea:19178;rhea:19179;rhea:19180;rheaR:19178;rheaR:19179;rheaR:19180;seed.reaction:rxn00321;seedR:rxn00321
mnxr101265c3c19	1 MNXM1106164@MNXC19 + 1 MNXM3@MNXC3 + 1 WATER@MNXC3 --> 1 MNXM1106164@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM40333@MNXC3 + 1 MNXM9@MNXC3	LYSabcpp	MNXR101265	3.6.3.21;7.4.2.1		seedR:rxn05151;bigg.reaction:LYSabc;bigg.reaction:LYSabcpp;bigg.reaction:R_LYSabc;bigg.reaction:R_LYSabcpp;biggR:LYSabc;biggR:LYSabcpp;biggR:R_LYSabc;biggR:R_LYSabcpp;metacyc.reaction:ABC-3-RXN;metacycR:ABC-3-RXN;seed.reaction:rxn05151;seed.reaction:rxn08853;seedR:rxn08853
mnxr101266c3c19	1 MNXM01@MNXC19 + 1 MNXM1106164@MNXC19 --> 1 MNXM01@MNXC3 + 1 MNXM1106164@MNXC3	LYSt2pp	MNXR101266			rheaR:28911;bigg.reaction:LYSt2m;bigg.reaction:LYSt2pp;bigg.reaction:LYSt2r;bigg.reaction:LYSt_h;bigg.reaction:R_LYSt2m;bigg.reaction:R_LYSt2pp;bigg.reaction:R_LYSt2r;bigg.reaction:R_LYSt_h;biggR:LYSt2m;biggR:LYSt2pp;biggR:LYSt2r;biggR:LYSt_h;biggR:R_LYSt2m;biggR:R_LYSt2pp;biggR:R_LYSt2r;biggR:R_LYSt_h;metacyc.reaction:TRANS-RXN-58;metacycR:TRANS-RXN-58;rhea:28911;rhea:28912;rhea:28913;rhea:28914;rheaR:28912;rheaR:28913;rheaR:28914;seed.reaction:rxn08854;seed.reaction:rxn09674;seed.reaction:rxn09740;seedR:rxn08854;seedR:rxn09674;seedR:rxn09740
mnxr101267c3c19	1 MNXM01@MNXC19 + 1 MNXM1106164@MNXC3 --> 1 MNXM01@MNXC3 + 1 MNXM1106164@MNXC19	LYSt3pp	MNXR101267			seedR:rxn05305;bigg.reaction:LYSt3pp;bigg.reaction:LYSt3r;bigg.reaction:LYSt6;bigg.reaction:LYStm;bigg.reaction:R_LYSt3pp;bigg.reaction:R_LYSt3r;bigg.reaction:R_LYSt6;bigg.reaction:R_LYStm;biggR:LYSt3pp;biggR:LYSt3r;biggR:LYSt6;biggR:LYStm;biggR:R_LYSt3pp;biggR:R_LYSt3r;biggR:R_LYSt6;biggR:R_LYStm;metacyc.reaction:TRANS-RXN-401;metacycR:TRANS-RXN-401;seed.reaction:rxn05305;seed.reaction:rxn08855;seed.reaction:rxn13343;seedR:rxn08855;seedR:rxn13343
mnxr101271c3c19	1 MNXM01@MNXC19 + 1 MNXM4641@MNXC19 --> 1 MNXM01@MNXC3 + 1 MNXM4641@MNXC3	LYXt2pp	MNXR101271			seedR:rxn05692;bigg.reaction:LYXt2pp;bigg.reaction:R_LYXt2pp;biggR:LYXt2pp;biggR:R_LYXt2pp;metacyc.reaction:TRANS-RXN0-236;metacycR:TRANS-RXN0-236;seed.reaction:rxn05692;seed.reaction:rxn08858;seed.reaction:rxn29121;seed.reaction:rxn29648;seedR:rxn08858;seedR:rxn29121;seedR:rxn29648
mnxr101272c2b	1 MNXM4641@MNXC2 --> 1 MNXM4641@BOUNDARY	EX_lyx__L_e	MNXR101272			seedR:rxn08859;bigg.reaction:EX_lyx__L_e;bigg.reaction:LYX_L_Et;bigg.reaction:LYXtex;bigg.reaction:R_EX_lyx__L_e;bigg.reaction:R_LYX_L_Et;bigg.reaction:R_LYXtex;biggR:EX_lyx__L_e;biggR:LYX_L_Et;biggR:LYXtex;biggR:R_EX_lyx__L_e;biggR:R_LYX_L_Et;biggR:R_LYXtex;seed.reaction:rxn08859;seed.reaction:rxn29475;seedR:rxn29475
mnxr101272c2c19	1 MNXM4641@MNXC19 <==> 1 MNXM4641@MNXC2	LYXtex	MNXR101272			seedR:rxn08859;bigg.reaction:EX_lyx__L_e;bigg.reaction:LYX_L_Et;bigg.reaction:LYXtex;bigg.reaction:R_EX_lyx__L_e;bigg.reaction:R_LYX_L_Et;bigg.reaction:R_LYXtex;biggR:EX_lyx__L_e;biggR:LYX_L_Et;biggR:LYXtex;biggR:R_EX_lyx__L_e;biggR:R_LYX_L_Et;biggR:R_LYXtex;seed.reaction:rxn08859;seed.reaction:rxn29475;seedR:rxn29475
mnxr101273c3	1 MNXM191@MNXC3 + 1 MNXM23@MNXC3 <-- 1 MNXM232@MNXC3 + 1 MNXM731835@MNXC3	L_LACD2	MNXR101273	1.1.2.3		seedR:rxn08792;bigg.reaction:L_LACD2;bigg.reaction:R_L_LACD2;biggR:L_LACD2;biggR:R_L_LACD2;seed.reaction:rxn08792;seed.reaction:rxn38847;seedR:rxn38847
mnxr101275c3	1 MNXM223@MNXC3 + 1 MNXM23@MNXC3 <-- 1 MNXM509@MNXC3 + 1 MNXM731835@MNXC3	L_LACD3	MNXR101275	1.1.2.3		seedR:rxn08793;bigg.reaction:L_LACD3;bigg.reaction:R_L_LACD3;biggR:L_LACD3;biggR:R_L_LACD3;seed.reaction:rxn08793
