#MetaNetX/TSV/enzymes.tsv 1.1
#reac_ID	complex	LB	UB	direction
mnxr105998c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr105999c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106000c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106001c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106002c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106003c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106004c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106005c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106006c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106007c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106008c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106009c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106010c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106012c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106013c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106014c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106015c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106016c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106017c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106018c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106019c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106020c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106021c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106022c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106023c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106024c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106025c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106026c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106027c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106028c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106029c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106030c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106031c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106032c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106033c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106034c2c3	MOT1_HUMAN;MOT2_HUMAN;MOT3_HUMAN;MOT4_HUMAN;MOT5_HUMAN;MOT6_HUMAN;MOT7_HUMAN	-1000	1000	B
mnxr106036c2c3	BAT1_HUMAN;SO1A2_HUMAN;SO1B3_HUMAN	-1000	1000	B
mnxr106037c2c3	BAT1_HUMAN;SO1A2_HUMAN;SO1B3_HUMAN	-1000	1000	B
mnxr106038c2c3	BAT1_HUMAN;SO1A2_HUMAN;SO1B3_HUMAN	-1000	1000	B
mnxr106039c2c3	BAT1_HUMAN;SO1A2_HUMAN;SO1B3_HUMAN	-1000	1000	B
mnxr106040c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106041c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106042c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106043c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106046c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106047c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106090c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106091c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106092c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106094c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106095c2c3	SO1B1_HUMAN	-1000	1000	B
mnxr106096c2c3	SO1B1_HUMAN	-1000	1000	B
mnxr106097c2c3	SO1B1_HUMAN	-1000	1000	B
mnxr106098c2c3	SO1B1_HUMAN	-1000	1000	B
mnxr106099c2c3	SO1B1_HUMAN	-1000	1000	B
mnxr106205c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106206c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106207c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106208c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106209c2c3	SO1A2_HUMAN+SO1B3_HUMAN	-1000	1000	B
mnxr106210c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106211c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106212c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106213c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106214c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106216c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106217c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106218c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106219c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106220c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106221c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106223c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106224c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106225c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106227c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106228c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106230c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106231c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106232c2c3	SO2A1_HUMAN	-1000	1000	B
mnxr106234c2b		-1000	1000	B
mnxr106234c2c3	SO2B1_HUMAN	0	1000	LR
mnxr106234c3c11		-1000	1000	B
mnxr106235c2b		-1000	1000	B
mnxr106235c2c3	S22AA_HUMAN	-1000	1000	B
mnxr106238c2b		-1000	1000	B
mnxr106238c2c3	S22AA_HUMAN	-1000	1000	B
mnxr106239c2b		-1000	1000	B
mnxr106239c2c3		-1000	1000	B
mnxr106239c3c11		-1000	1000	B
mnxr106239c3c4		-1000	1000	B
mnxr106240c2b		-1000	1000	B
mnxr106240c2c3	S22AA_HUMAN	-1000	1000	B
mnxr106241c2b		-1000	1000	B
mnxr106241c2c3	S22AA_HUMAN	-1000	1000	B
mnxr106242c2b		-1000	1000	B
mnxr106242c2c3	S22AA_HUMAN	-1000	1000	B
mnxr106243c2b		-1000	1000	B
mnxr106243c2c3	S22AA_HUMAN	-1000	1000	B
mnxr106246c2b		-1000	1000	B
mnxr106246c2c3	S22AA_HUMAN	-1000	1000	B
mnxr106247c2b		-1000	1000	B
mnxr106247c2c3	SO2A1_HUMAN;SO3A1_HUMAN	0	1000	LR
mnxr106249c2b		-1000	1000	B
mnxr106249c2c3	S22AA_HUMAN	-1000	1000	B
mnxr106251c2b		-1000	1000	B
mnxr106251c2c3	S22AA_HUMAN	-1000	1000	B
mnxr106251c3c11		-1000	1000	B
mnxr106252c2b		-1000	1000	B
mnxr106252c2c3	S22AA_HUMAN	-1000	1000	B
mnxr106252c3c11		-1000	1000	B
mnxr106253c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106254c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106255c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106256c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106257c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106258c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106259c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106260c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106261c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106262c3c4	TXTP_HUMAN	0	1000	LR
mnxr106263c3c4	TXTP_HUMAN	0	1000	LR
mnxr106264c3c4	TXTP_HUMAN	0	1000	LR
mnxr106265c3c4	TXTP_HUMAN	0	1000	LR
mnxr106266c3c4	TXTP_HUMAN	0	1000	LR
mnxr106267c3c4	TXTP_HUMAN	0	1000	LR
mnxr106268c3c4	TXTP_HUMAN	0	1000	LR
mnxr106269c3c4	TXTP_HUMAN	0	1000	LR
mnxr106270c3c4	TXTP_HUMAN	0	1000	LR
mnxr106271c3c4	TXTP_HUMAN	0	1000	LR
mnxr106272c3c4	TXTP_HUMAN	0	1000	LR
mnxr106273c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106274c3c4	TXTP_HUMAN	-1000	1000	B
mnxr106277c3c4	ORNT2_HUMAN	0	1000	LR
mnxr106278c3c4	ORNT2_HUMAN	0	1000	LR
mnxr106281c3c4	ORNT2_HUMAN	0	1000	LR
mnxr106284c3c4	ORNT1_HUMAN;ORNT2_HUMAN	0	1000	LR
mnxr106292c3c4	DIC_HUMAN	0	1000	LR
mnxr106293c3c4	DIC_HUMAN	0	1000	LR
mnxr106294c3c4	TPC_HUMAN	-1000	0	RL
mnxr106295c2c3	S28A1_HUMAN;S28A2_HUMAN;S28A3_HUMAN	0	1000	LR
mnxr106296c2c3	S28A2_HUMAN;S28A3_HUMAN	0	1000	LR
mnxr106312c13c3	ABCD1_HUMAN;BAP31_HUMAN;DUS9_HUMAN;IDH3G_HUMAN;KCC1B_HUMAN;L1CAM_HUMAN;PDZD4_HUMAN;PLXB3_HUMAN;SC6A8_HUMAN;SRPK3_HUMAN;SSRD_HUMAN	-1000	0	RL
mnxr106313c13c3	ABCD1_HUMAN;BAP31_HUMAN;DUS9_HUMAN;IDH3G_HUMAN;KCC1B_HUMAN;L1CAM_HUMAN;PDZD4_HUMAN;PLXB3_HUMAN;SC6A8_HUMAN;SRPK3_HUMAN;SSRD_HUMAN	-1000	0	RL
mnxr106314c3c13	ABCD1_HUMAN;BAP31_HUMAN;DUS9_HUMAN;IDH3G_HUMAN;KCC1B_HUMAN;L1CAM_HUMAN;PDZD4_HUMAN;PLXB3_HUMAN;SC6A8_HUMAN;SRPK3_HUMAN;SSRD_HUMAN	-1000	0	RL
mnxr106315c13c3	ABCD1_HUMAN;BAP31_HUMAN;DUS9_HUMAN;IDH3G_HUMAN;KCC1B_HUMAN;L1CAM_HUMAN;PDZD4_HUMAN;PLXB3_HUMAN;SC6A8_HUMAN;SRPK3_HUMAN;SSRD_HUMAN	-1000	0	RL
mnxr106316c2c3	MRP1_HUMAN	-1000	0	RL
mnxr106326c3c13	ABCD3_HUMAN	-1000	0	RL
mnxr106326c3c2	ABCBB_HUMAN;MRP3_HUMAN;MRP8_HUMAN	-1000	0	RL
mnxr106328c3c4	M2OM_HUMAN	-1000	1000	B
mnxr106329c3c11		-1000	1000	B
mnxr106330c3c11		-1000	1000	B
mnxr106377c3	CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN;KPB1_HUMAN+KPBB_HUMAN+PHKG1_HUMAN;KPB2_HUMAN;PHKG2_HUMAN	0	1000	LR
mnxr106378c3		-1000	0	RL
mnxr106437c4		-1000	0	RL
mnxr106519c3	UAP1L_HUMAN;UAP1_HUMAN	0	1000	LR
mnxr106555c3	ACY2_HUMAN;ACY3_HUMAN	-1000	0	RL
mnxr106657c3	TYRO_HUMAN	-1000	0	RL
mnxr106737c3		-1000	1000	B
mnxr107238c3		-1000	1000	B
mnxr107287c4	AGT2_HUMAN	-1000	1000	B
mnxr107348c3	INMT_HUMAN	0	1000	LR
mnxr107370c13	SOX_HUMAN	-1000	0	RL
mnxr107405c3	PNKP_HUMAN	-1000	0	RL
mnxr107406c3	MCE1_HUMAN	-1000	0	RL
mnxr107481c3	ARY1_HUMAN;ARY2_HUMAN	-1000	1000	B
mnxr107493c3	CYLD_HUMAN;H7BXK0_HUMAN;OTUD5_HUMAN;PAN2_HUMAN;STABP_HUMAN;STALP_HUMAN;U17L2_HUMAN;U17L5_HUMAN;U17LM_HUMAN;U17LO_HUMAN;UBP10_HUMAN;UBP11_HUMAN;UBP12_HUMAN;UBP13_HUMAN;UBP14_HUMAN;UBP15_HUMAN;UBP16_HUMAN;UBP18_HUMAN;UBP19_HUMAN;UBP1_HUMAN;UBP20_HUMAN;UBP21_HUMAN;UBP22_HUMAN;UBP24_HUMAN;UBP25_HUMAN;UBP26_HUMAN;UBP27_HUMAN;UBP28_HUMAN;UBP29_HUMAN;UBP2_HUMAN;UBP30_HUMAN;UBP31_HUMAN;UBP32_HUMAN;UBP33_HUMAN;UBP34_HUMAN;UBP35_HUMAN;UBP36_HUMAN;UBP37_HUMAN;UBP38_HUMAN;UBP3_HUMAN;UBP40_HUMAN;UBP42_HUMAN;UBP43_HUMAN;UBP44_HUMAN;UBP45_HUMAN;UBP46_HUMAN;UBP47_HUMAN;UBP48_HUMAN;UBP49_HUMAN;UBP4_HUMAN;UBP51_HUMAN;UBP5_HUMAN;UBP6_HUMAN;UBP7_HUMAN;UBP8_HUMAN;USP9X_HUMAN;USP9Y_HUMAN	0	1000	LR
mnxr107541c4		-1000	1000	B
mnxr107556c3	DDAH1_HUMAN;DDAH2_HUMAN	0	1000	LR
mnxr107561c3		-1000	0	RL
mnxr107597c3	TPST1_HUMAN;TPST2_HUMAN	-1000	1000	B
mnxr107661c3	ADPRM_HUMAN;NUDT5_HUMAN;NUDT9_HUMAN	0	1000	LR
mnxr107741c3	PERT_HUMAN	0	1000	LR
mnxr107753c3	PDIA1_HUMAN;PDIA2_HUMAN;PDIA3_HUMAN;PDIA4_HUMAN;PDIA5_HUMAN;PDIA6_HUMAN;TMX3_HUMAN	-1000	0	RL
mnxr107768c3	3BHS1_HUMAN;3BHS2_HUMAN	-1000	0	RL
mnxr107807c13	OXDA_HUMAN	0	1000	LR
mnxr107807c3	OXDA_HUMAN	0	1000	LR
mnxr107825c3	AOFA_HUMAN;AOFB_HUMAN	-1000	0	RL
mnxr107941c11		0	1000	LR
mnxr107985c3	MYLK2_HUMAN;MYLK3_HUMAN;MYLK4_HUMAN;MYLK_HUMAN;OBSL1_HUMAN	0	1000	LR
mnxr107986c3		0	1000	LR
mnxr108067c3	ARBK1_HUMAN;ARBK2_HUMAN	0	1000	LR
mnxr108158c3	ASPG_HUMAN	-1000	0	RL
mnxr108179c3	PDK1_HUMAN;PDK2_HUMAN;PDK3_HUMAN;PDK4_HUMAN	0	1000	LR
mnxr108180c3	PDP1_HUMAN;PDP2_HUMAN	0	1000	LR
mnxr108215c11	AL3A1_HUMAN;AL3A2_HUMAN	-1000	1000	B
mnxr108215c3	AL3A1_HUMAN;AL9A1_HUMAN;CP27A_HUMAN	-1000	1000	B
mnxr108215c4	AL1B1_HUMAN;AL7A1_HUMAN;ALDH2_HUMAN	0	1000	LR
mnxr108221c3	BCKD_HUMAN	-1000	1000	B
mnxr108282c3	TRXR1_HUMAN;TRXR2_HUMAN;TRXR3_HUMAN	-1000	1000	B
mnxr108322c3	NQO1_HUMAN;NQO2_HUMAN	-1000	1000	B
mnxr108328c3		-1000	1000	B
mnxr108338c3		0	1000	LR
mnxr108343c3	DHC24_HUMAN	0	1000	LR
mnxr108354c3	TPMT_HUMAN	-1000	1000	B
mnxr108424c3	MTA70_HUMAN	-1000	1000	B
mnxr108440c3	MCES_HUMAN	-1000	1000	B
mnxr108448c3	NQO1_HUMAN	0	1000	LR
mnxr108458c3	MCE1_HUMAN	-1000	1000	B
mnxr108528c3	CMTR1_HUMAN	-1000	1000	B
mnxr108646c3	AOXA_HUMAN	-1000	0	RL
mnxr108701c3	3BHS1_HUMAN;3BHS2_HUMAN	-1000	0	RL
mnxr108722c3	PIMT_HUMAN	-1000	1000	B
mnxr108734c3	PUR2_HUMAN	0	1000	LR
mnxr108735c3	PUR6_HUMAN	-1000	1000	B
mnxr109033c3	BUP1_HUMAN	0	1000	LR
mnxr109041c11		0	1000	LR
mnxr109104c3	CGL_HUMAN	-1000	1000	B
mnxr109134c13	DHB4_HUMAN+ECHP_HUMAN+THIK_HUMAN	-1000	0	RL
mnxr109163c3	3BHS1_HUMAN;3BHS2_HUMAN	-1000	0	RL
mnxr109164c3	C11B1_HUMAN;C11B2_HUMAN	0	1000	LR
mnxr109187c3	A0A2R8Y5M8_HUMAN;COMT_HUMAN;LRC51_HUMAN	0	1000	LR
mnxr109237c3		0	1000	LR
mnxr109720c3	FMO1_HUMAN;FMO2_HUMAN;FMO3_HUMAN;FMO4_HUMAN;FMO5_HUMAN	0	1000	LR
mnxr109829c3	NUD10_HUMAN;NUD11_HUMAN;NUDT3_HUMAN;NUDT4_HUMAN	0	1000	LR
mnxr110040c3	AOC1_HUMAN;AOC2_HUMAN;AOC3_HUMAN	0	1000	LR
mnxr110714c3	A0A087WV96_HUMAN;CP1A1_HUMAN;CP1B1_HUMAN;CP2C8_HUMAN;CP2C9_HUMAN;CP2CI_HUMAN;CP2CJ_HUMAN;CP343_HUMAN;CP3A4_HUMAN;CP3A5_HUMAN;CP3A7_HUMAN	0	1000	LR
mnxr110717c3	A0A087WY67_HUMAN;GSTA1_HUMAN;GSTA2_HUMAN;GSTA3_HUMAN;GSTA4_HUMAN;GSTA5_HUMAN;GSTK1_HUMAN;GSTM1_HUMAN;GSTM2_HUMAN;GSTM3_HUMAN;GSTM4_HUMAN;GSTM5_HUMAN;GSTO1_HUMAN;GSTO2_HUMAN;GSTP1_HUMAN;MGST1_HUMAN;MGST2_HUMAN;MGST3_HUMAN	-1000	0	RL
mnxr110723c3		0	1000	LR
mnxr110725c3		0	1000	LR
mnxr110727c3	HYEP_HUMAN	-1000	0	RL
mnxr110728c3		0	1000	LR
mnxr110729c3		0	1000	LR
mnxr110731c3		-1000	0	RL
mnxr110732c3		0	1000	LR
mnxr110733c3	A0A087WV96_HUMAN;CP1A1_HUMAN;CP1B1_HUMAN;CP2C8_HUMAN;CP2C9_HUMAN;CP2CI_HUMAN;CP2CJ_HUMAN;CP343_HUMAN;CP3A4_HUMAN;CP3A5_HUMAN;CP3A7_HUMAN	0	1000	LR
mnxr110734c3	A0A087WV96_HUMAN;CP1A1_HUMAN;CP1B1_HUMAN;CP2C8_HUMAN;CP2C9_HUMAN;CP2CI_HUMAN;CP2CJ_HUMAN;CP343_HUMAN;CP3A4_HUMAN;CP3A5_HUMAN;CP3A7_HUMAN	0	1000	LR
mnxr110735c3	A0A087WY67_HUMAN;GSTA1_HUMAN;GSTA2_HUMAN;GSTA3_HUMAN;GSTA4_HUMAN;GSTA5_HUMAN;GSTK1_HUMAN;GSTM1_HUMAN;GSTM2_HUMAN;GSTM3_HUMAN;GSTM4_HUMAN;GSTM5_HUMAN;GSTO1_HUMAN;GSTO2_HUMAN;GSTP1_HUMAN;MGST1_HUMAN;MGST2_HUMAN;MGST3_HUMAN	-1000	0	RL
mnxr110736c3	A0A087WY67_HUMAN;GSTA1_HUMAN;GSTA2_HUMAN;GSTA3_HUMAN;GSTA4_HUMAN;GSTA5_HUMAN;GSTK1_HUMAN;GSTM1_HUMAN;GSTM2_HUMAN;GSTM3_HUMAN;GSTM4_HUMAN;GSTM5_HUMAN;GSTO1_HUMAN;GSTO2_HUMAN;GSTP1_HUMAN;MGST1_HUMAN;MGST2_HUMAN;MGST3_HUMAN	-1000	0	RL
mnxr110737c3	A0A087WY67_HUMAN;GSTA1_HUMAN;GSTA2_HUMAN;GSTA3_HUMAN;GSTA4_HUMAN;GSTA5_HUMAN;GSTK1_HUMAN;GSTM1_HUMAN;GSTM2_HUMAN;GSTM3_HUMAN;GSTM4_HUMAN;GSTM5_HUMAN;GSTO1_HUMAN;GSTO2_HUMAN;GSTP1_HUMAN;MGST1_HUMAN;MGST2_HUMAN;MGST3_HUMAN	-1000	0	RL
mnxr110738c3	A0A087WY67_HUMAN;GSTA1_HUMAN;GSTA2_HUMAN;GSTA3_HUMAN;GSTA4_HUMAN;GSTA5_HUMAN;GSTK1_HUMAN;GSTM1_HUMAN;GSTM2_HUMAN;GSTM3_HUMAN;GSTM4_HUMAN;GSTM5_HUMAN;GSTO1_HUMAN;GSTO2_HUMAN;GSTP1_HUMAN;MGST1_HUMAN;MGST2_HUMAN;MGST3_HUMAN	-1000	0	RL
mnxr110739c3	HYEP_HUMAN	0	1000	LR
mnxr110741c3		0	1000	LR
mnxr110757c3	LOX12_HUMAN	-1000	0	RL
mnxr110758c3	CP19A_HUMAN;CP1A1_HUMAN;CP1A2_HUMAN;CP1B1_HUMAN;CP2A6_HUMAN;CP2A7_HUMAN;CP2AD_HUMAN;CP2B6_HUMAN;CP2C8_HUMAN;CP2C9_HUMAN;CP2CI_HUMAN;CP2CJ_HUMAN;CP2D6_HUMAN;CP2E1_HUMAN;CP2F1_HUMAN;CP2J2_HUMAN;CP2S1_HUMAN;CP2U1_HUMAN;CP343_HUMAN;CP3A4_HUMAN;CP3A5_HUMAN;CP3A7_HUMAN;CP4B1_HUMAN;CP4F8_HUMAN;CP4FB_HUMAN;CP4FC_HUMAN;CP4X1_HUMAN;CP4Z1_HUMAN	0	1000	LR
mnxr110760c3	CP19A_HUMAN;CP1A1_HUMAN;CP1A2_HUMAN;CP1B1_HUMAN;CP2A6_HUMAN;CP2A7_HUMAN;CP2AD_HUMAN;CP2B6_HUMAN;CP2C8_HUMAN;CP2C9_HUMAN;CP2CI_HUMAN;CP2CJ_HUMAN;CP2D6_HUMAN;CP2E1_HUMAN;CP2F1_HUMAN;CP2J2_HUMAN;CP2S1_HUMAN;CP2U1_HUMAN;CP343_HUMAN;CP3A4_HUMAN;CP3A5_HUMAN;CP3A7_HUMAN;CP4B1_HUMAN;CP4F8_HUMAN;CP4FB_HUMAN;CP4FC_HUMAN;CP4X1_HUMAN;CP4Z1_HUMAN	0	1000	LR
mnxr110761c3	CP19A_HUMAN;CP1A1_HUMAN;CP1A2_HUMAN;CP1B1_HUMAN;CP2A6_HUMAN;CP2A7_HUMAN;CP2AD_HUMAN;CP2B6_HUMAN;CP2C8_HUMAN;CP2C9_HUMAN;CP2CI_HUMAN;CP2CJ_HUMAN;CP2D6_HUMAN;CP2E1_HUMAN;CP2F1_HUMAN;CP2J2_HUMAN;CP2S1_HUMAN;CP2U1_HUMAN;CP343_HUMAN;CP3A4_HUMAN;CP3A5_HUMAN;CP3A7_HUMAN;CP4B1_HUMAN;CP4F8_HUMAN;CP4FB_HUMAN;CP4FC_HUMAN;CP4X1_HUMAN;CP4Z1_HUMAN	0	1000	LR
mnxr110762c3	CP19A_HUMAN;CP1A1_HUMAN;CP1A2_HUMAN;CP1B1_HUMAN;CP2A6_HUMAN;CP2A7_HUMAN;CP2AD_HUMAN;CP2B6_HUMAN;CP2C8_HUMAN;CP2C9_HUMAN;CP2CI_HUMAN;CP2CJ_HUMAN;CP2D6_HUMAN;CP2E1_HUMAN;CP2F1_HUMAN;CP2J2_HUMAN;CP2S1_HUMAN;CP2U1_HUMAN;CP343_HUMAN;CP3A4_HUMAN;CP3A5_HUMAN;CP3A7_HUMAN;CP4B1_HUMAN;CP4F8_HUMAN;CP4FB_HUMAN;CP4FC_HUMAN;CP4X1_HUMAN;CP4Z1_HUMAN	0	1000	LR
