#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
mnxr102872c2c3	1 MNXM01@MNXC2 + 1 MNXM9@MNXC2 <==> 1 MNXM01@MNXC3 + 1 MNXM9@MNXC3	PIt2r	MNXR102872	2.A.20.-.-		rheaR:29939;bigg.reaction:PIt2m;bigg.reaction:PIt2n;bigg.reaction:PIt2p;bigg.reaction:PIt2r;bigg.reaction:PIt2rpp;bigg.reaction:PIt2v;bigg.reaction:PIt_h;bigg.reaction:PItf;bigg.reaction:R_PIt2m;bigg.reaction:R_PIt2n;bigg.reaction:R_PIt2p;bigg.reaction:R_PIt2r;bigg.reaction:R_PIt2rpp;bigg.reaction:R_PIt2v;bigg.reaction:R_PIt_h;bigg.reaction:R_PItf;biggR:PIt2m;biggR:PIt2n;biggR:PIt2p;biggR:PIt2r;biggR:PIt2rpp;biggR:PIt2v;biggR:PIt_h;biggR:PItf;biggR:R_PIt2m;biggR:R_PIt2n;biggR:R_PIt2p;biggR:R_PIt2r;biggR:R_PIt2rpp;biggR:R_PIt2v;biggR:R_PIt_h;biggR:R_PItf;metacyc.reaction:TRANS-RXN-114;metacycR:TRANS-RXN-114;rhea:29939;rhea:29940;rhea:29941;rhea:29942;rheaR:29940;rheaR:29941;rheaR:29942;seed.reaction:rxn05312;seed.reaction:rxn09120;seed.reaction:rxn09723;seed.reaction:rxn09811;seed.reaction:rxn09833;seed.reaction:rxn09872;seed.reaction:rxn34261;seedR:rxn05312;seedR:rxn09120;seedR:rxn09723;seedR:rxn09811;seedR:rxn09833;seedR:rxn09872;seedR:rxn34261
mnxr103096c3	1 MNXM13@MNXC3 + 1 MNXM73@MNXC3 + 1 WATER@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM46@MNXC3 + 1 MNXM9@MNXC3	PPC	MNXR103096	4.1.1.31		rheaR:23072;bigg.reaction:PEPC_h;bigg.reaction:PEPC_m;bigg.reaction:PPC;bigg.reaction:R_PEPC_h;bigg.reaction:R_PEPC_m;bigg.reaction:R_PPC;biggR:PEPC_h;biggR:PEPC_m;biggR:PPC;biggR:R_PEPC_h;biggR:R_PEPC_m;biggR:R_PPC;kegg.reaction:R00345;keggR:R00345;rhea:23072;rhea:23073;rhea:23074;rhea:23075;rheaR:23073;rheaR:23074;rheaR:23075;sabiork.reaction:150;sabiorkR:150;seed.reaction:rxn00251;seed.reaction:rxn32421;seedR:rxn00251;seedR:rxn32421
mnxr103099c3	1 MNXM13@MNXC3 + 1 MNXM40333@MNXC3 + 1 MNXM73@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM46@MNXC3	PPCK	MNXR103099	4.1.1.49		rheaR:18617;bigg.reaction:PPCK;bigg.reaction:PPCKg;bigg.reaction:PPCKm;bigg.reaction:R_PPCK;bigg.reaction:R_PPCKg;bigg.reaction:R_PPCKm;biggR:PPCK;biggR:PPCKg;biggR:PPCKm;biggR:R_PPCK;biggR:R_PPCKg;biggR:R_PPCKm;kegg.reaction:R00341;keggR:R00341;metacyc.reaction:PEPCARBOXYKIN-RXN;metacycR:PEPCARBOXYKIN-RXN;rhea:18617;rhea:18618;rhea:18619;rhea:18620;rheaR:18618;rheaR:18619;rheaR:18620;sabiork.reaction:151;sabiorkR:151;seed.reaction:rxn00247;seed.reaction:rxn35519;seedR:rxn00247;seedR:rxn35519
mnxr103140c3	2 MNXM1@MNXC3 + 1 MNXM728294@MNXC3 + 1 MNXM73@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM23@MNXC3 + 1 MNXM3@MNXC3 + 1 WATER@MNXC3	PPS	MNXR103140	2.7.1.40;2.7.9.2		rheaR:11364;bigg.reaction:PPS;bigg.reaction:R_PPS;biggR:PPS;biggR:R_PPS;kegg.reaction:R00199;keggR:R00199;metacyc.reaction:PEPSYNTH-RXN;metacycR:PEPSYNTH-RXN;rhea:11364;rhea:11365;rhea:11366;rhea:11367;rheaR:11365;rheaR:11366;rheaR:11367;sabiork.reaction:148;sabiorkR:148;seed.reaction:rxn00147;seed.reaction:rxn33266;seedR:rxn00147;seedR:rxn33266
mnxr103371c3	1 MNXM1@MNXC3 + 1 MNXM40333@MNXC3 + 1 MNXM73@MNXC3 --> 1 MNXM23@MNXC3 + 1 MNXM3@MNXC3	PYK	MNXR103371	2.7.1.40		rheaR:18157;bigg.reaction:PYK;bigg.reaction:PYK_h;bigg.reaction:PYKf;bigg.reaction:PYKm;bigg.reaction:R_PYK;bigg.reaction:R_PYK_h;bigg.reaction:R_PYKf;bigg.reaction:R_PYKm;biggR:PYK;biggR:PYK_h;biggR:PYKf;biggR:PYKm;biggR:R_PYK;biggR:R_PYK_h;biggR:R_PYKf;biggR:R_PYKm;kegg.reaction:R00200;keggR:R00200;metacyc.reaction:PEPDEPHOS-RXN;metacycR:PEPDEPHOS-RXN;rhea:18157;rhea:18158;rhea:18159;rhea:18160;rheaR:18158;rheaR:18159;rheaR:18160;sabiork.reaction:9;sabiorkR:9;seed.reaction:rxn00148;seed.reaction:rxn20509;seed.reaction:rxn35242;seedR:rxn00148;seedR:rxn20509;seedR:rxn35242
mnxr103384c2b	1 MNXM23@MNXC2 --> 1 MNXM23@BOUNDARY	EX_pyr_e	MNXR103384			seedR:rxn09218;bigg.reaction:EX_pyr_e;bigg.reaction:PYRt;bigg.reaction:PYRt_x;bigg.reaction:PYRtex;bigg.reaction:PYRtf;bigg.reaction:PYRth;bigg.reaction:PYRtm;bigg.reaction:R_EX_pyr_e;bigg.reaction:R_PYRt;bigg.reaction:R_PYRt_x;bigg.reaction:R_PYRtex;bigg.reaction:R_PYRtf;bigg.reaction:R_PYRth;bigg.reaction:R_PYRtm;biggR:EX_pyr_e;biggR:PYRt;biggR:PYRt_x;biggR:PYRtex;biggR:PYRtf;biggR:PYRth;biggR:PYRtm;biggR:R_EX_pyr_e;biggR:R_PYRt;biggR:R_PYRt_x;biggR:R_PYRtex;biggR:R_PYRtf;biggR:R_PYRth;biggR:R_PYRtm;metacyc.reaction:TRANS-RXN0-570;metacycR:TRANS-RXN0-570;sabiork.reaction:12168;sabiorkR:12168;seed.reaction:rxn09218;seed.reaction:rxn10929;seed.reaction:rxn29234;seed.reaction:rxn31155;seed.reaction:rxn31164;seedR:rxn10929;seedR:rxn29234;seedR:rxn31155;seedR:rxn31164
mnxr103385c2c3	1 MNXM01@MNXC2 + 1 MNXM23@MNXC2 <==> 1 MNXM01@MNXC3 + 1 MNXM23@MNXC3	PYRt2	MNXR103385			rheaR:64720;bigg.reaction:PYRt2;bigg.reaction:PYRt2m;bigg.reaction:PYRt2p;bigg.reaction:PYRt2rpp;bigg.reaction:R_PYRt2;bigg.reaction:R_PYRt2m;bigg.reaction:R_PYRt2p;bigg.reaction:R_PYRt2rpp;biggR:PYRt2;biggR:PYRt2m;biggR:PYRt2p;biggR:PYRt2rpp;biggR:R_PYRt2;biggR:R_PYRt2m;biggR:R_PYRt2p;biggR:R_PYRt2rpp;metacyc.reaction:TRANS-RXN-335;metacycR:TRANS-RXN-335;rhea:64720;rhea:64721;rhea:64722;rhea:64723;rheaR:64721;rheaR:64722;rheaR:64723;seed.reaction:rxn05469;seed.reaction:rxn09217;seed.reaction:rxn09717;seed.reaction:rxn09832;seedR:rxn05469;seedR:rxn09217;seedR:rxn09717;seedR:rxn09832
mnxr104083c3	1 MNXM145@MNXC3 <==> 1 MNXM186@MNXC3	RPE	MNXR104083	5.1.3.1		rheaR:13677;bigg.reaction:RPE;bigg.reaction:RPEc;bigg.reaction:RPEg;bigg.reaction:RPEh;bigg.reaction:R_RPE;bigg.reaction:R_RPEc;bigg.reaction:R_RPEg;bigg.reaction:R_RPEh;biggR:RPE;biggR:RPEc;biggR:RPEg;biggR:RPEh;biggR:R_RPE;biggR:R_RPEc;biggR:R_RPEg;biggR:R_RPEh;kegg.reaction:R01529;keggR:R01529;metacyc.reaction:RIBULP3EPIM-RXN;metacycR:RIBULP3EPIM-RXN;rhea:13677;rhea:13678;rhea:13679;rhea:13680;rheaR:13678;rheaR:13679;rheaR:13680;sabiork.reaction:62;sabiorkR:62;seed.reaction:rxn01116;seed.reaction:rxn28146;seedR:rxn01116;seedR:rxn28146
mnxr104619c2b	1 MNXM25@MNXC2 --> 1 MNXM25@BOUNDARY	EX_succ_e	MNXR104619			seedR:rxn09271;bigg.reaction:DM_succ_c;bigg.reaction:EX_succ_e;bigg.reaction:R_DM_succ_c;bigg.reaction:R_EX_succ_e;bigg.reaction:R_SUCCt;bigg.reaction:R_SUCCt1pp;bigg.reaction:R_SUCCtex;bigg.reaction:R_SUCCtmt;bigg.reaction:R_SUCCtp;bigg.reaction:SUCCt;bigg.reaction:SUCCt1pp;bigg.reaction:SUCCtex;bigg.reaction:SUCCtmt;bigg.reaction:SUCCtp;biggR:DM_succ_c;biggR:EX_succ_e;biggR:R_DM_succ_c;biggR:R_EX_succ_e;biggR:R_SUCCt;biggR:R_SUCCt1pp;biggR:R_SUCCtex;biggR:R_SUCCtmt;biggR:R_SUCCtp;biggR:SUCCt;biggR:SUCCt1pp;biggR:SUCCtex;biggR:SUCCtmt;biggR:SUCCtp;seed.reaction:rxn09271;seed.reaction:rxn10952;seed.reaction:rxn31086;seed.reaction:rxn31199;seed.reaction:rxn32514;seed.reaction:rxn34091;seedR:rxn10952;seedR:rxn31086;seedR:rxn31199;seedR:rxn32514;seedR:rxn34091
mnxr104620c2c3	2 MNXM01@MNXC2 + 1 MNXM25@MNXC2 --> 2 MNXM01@MNXC3 + 1 MNXM25@MNXC3	SUCCt2_2	MNXR104620			rheaR:29303;bigg.reaction:R_SUCCt2_2;bigg.reaction:R_SUCCt2_2pp;bigg.reaction:SUCCt2_2;bigg.reaction:SUCCt2_2pp;biggR:R_SUCCt2_2;biggR:R_SUCCt2_2pp;biggR:SUCCt2_2;biggR:SUCCt2_2pp;metacyc.reaction:TRANS-RXN-121;metacycR:TRANS-RXN-121;rhea:29303;rhea:29304;rhea:29305;rhea:29306;rheaR:29304;rheaR:29305;rheaR:29306;seed.reaction:rxn09269;seed.reaction:rxn10154;seedR:rxn09269;seedR:rxn10154
mnxr104623c2c3	1 MNXM01@MNXC2 + 1 MNXM25@MNXC3 --> 1 MNXM01@MNXC3 + 1 MNXM25@MNXC2	SUCCt3	MNXR104623			seedR:rxn09270;bigg.reaction:R_SUCCt3;bigg.reaction:R_SUCCt3pp;bigg.reaction:SUCCt3;bigg.reaction:SUCCt3pp;biggR:R_SUCCt3;biggR:R_SUCCt3pp;biggR:SUCCt3;biggR:SUCCt3pp;seed.reaction:rxn09270
mnxr104805c2c3	2 MNXM01@MNXC2 + 1 MNXM10@MNXC3 + 1 MNXM5@MNXC3 --> 2 MNXM01@MNXC3 + 1 MNXM738702@MNXC3 + 1 MNXM8@MNXC3	THD2	MNXR104805	1.6.1.1		seedR:rxn09295;bigg.reaction:R_THD2;bigg.reaction:R_THD2pp;bigg.reaction:THD2;bigg.reaction:THD2pp;biggR:R_THD2;biggR:R_THD2pp;biggR:THD2;biggR:THD2pp;seed.reaction:rxn09295;seed.reaction:rxn10125;seedR:rxn10125
mnxr104868c3	1 MNXM1104056@MNXC3 + 1 MNXM186@MNXC3 <==> 1 MNXM733314@MNXC3 + 1 MNXM739945@MNXC3	TKT1	MNXR104868	2.2.1.1		biggR:TKT1;bigg.reaction:R_TKT1;bigg.reaction:R_TKT1g;bigg.reaction:R_TKT1h;bigg.reaction:TKT1;bigg.reaction:TKT1g;bigg.reaction:TKT1h;biggR:R_TKT1;biggR:R_TKT1g;biggR:R_TKT1h;biggR:TKT1g;biggR:TKT1h
mnxr137261c3b	1 BIOMASS@MNXC3 --> 1 BIOMASS@BOUNDARY	BIOMASS_EXT	MNXR137261			seedR:rxn12985;seed.reaction:rxn12985
mnxr144947c3	1 MNXM10@MNXC3 + 1 MNXM1108073@MNXC3 + 3 MNXM1@MNXC3 <==> 1 MNXM739945@MNXC3 + 1 MNXM8@MNXC3 + 1 MNXM9@MNXC3	GAPD	MNXR144947	1.2.1.12;1.2.1.59		biggR:GAPD;bigg.reaction:GAPD;bigg.reaction:GAPDHf;bigg.reaction:GAPDHh;bigg.reaction:GAPDHm;bigg.reaction:GAPD_1;bigg.reaction:GAPDg;bigg.reaction:R_GAPD;bigg.reaction:R_GAPDHf;bigg.reaction:R_GAPDHh;bigg.reaction:R_GAPDHm;bigg.reaction:R_GAPD_1;bigg.reaction:R_GAPDg;biggR:GAPDHf;biggR:GAPDHh;biggR:GAPDHm;biggR:GAPD_1;biggR:GAPDg;biggR:R_GAPD;biggR:R_GAPDHf;biggR:R_GAPDHh;biggR:R_GAPDHm;biggR:R_GAPD_1;biggR:R_GAPDg
mnxr145089c2b	1 MNXM741173@MNXC2 --> 1 MNXM741173@BOUNDARY	EX_glu__L_e	MNXR145089			rheaR:66336;bigg.reaction:EX_glu__L_e;bigg.reaction:GLUt3;bigg.reaction:GLUt7l;bigg.reaction:GLUt7m;bigg.reaction:GLUtc;bigg.reaction:GLUtex;bigg.reaction:GLUtr;bigg.reaction:R_EX_glu__L_e;bigg.reaction:R_GLUt3;bigg.reaction:R_GLUt7l;bigg.reaction:R_GLUt7m;bigg.reaction:R_GLUtc;bigg.reaction:R_GLUtex;bigg.reaction:R_GLUtr;bigg.reaction:R_SK_glu__L_c;bigg.reaction:SK_glu__L_c;biggR:EX_glu__L_e;biggR:GLUt3;biggR:GLUt7l;biggR:GLUt7m;biggR:GLUtc;biggR:GLUtex;biggR:GLUtr;biggR:R_EX_glu__L_e;biggR:R_GLUt3;biggR:R_GLUt7l;biggR:R_GLUt7m;biggR:R_GLUtc;biggR:R_GLUtex;biggR:R_GLUtr;biggR:R_SK_glu__L_c;biggR:SK_glu__L_c;metacyc.reaction:TRANS-RXN-232;metacyc.reaction:TRANS-RXN-234;metacycR:TRANS-RXN-232;metacycR:TRANS-RXN-234;rhea:66336;rhea:66337;rhea:66338;rhea:66339;rheaR:66337;rheaR:66338;rheaR:66339;sabiork.reaction:12283;sabiorkR:12283;seed.reaction:rxn08633;seed.reaction:rxn10917;seed.reaction:rxn13304;seed.reaction:rxn29088;seed.reaction:rxn31191;seedR:rxn08633;seedR:rxn10917;seedR:rxn13304;seedR:rxn29088;seedR:rxn31191
mnxr145952c3	1 MNXM1106095@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM40333@MNXC3 <-- 1 MNXM1107898@MNXC3 + 1 MNXM3@MNXC3	PFK	MNXR145952	2.7.1.11		rheaR:16109;bigg.reaction:PFK;bigg.reaction:PFKg;bigg.reaction:R_PFK;bigg.reaction:R_PFKg;biggR:PFK;biggR:PFKg;biggR:R_PFK;biggR:R_PFKg;kegg.reaction:R00756;kegg.reaction:R04779;keggR:R00756;keggR:R04779;metacyc.reaction:6PFRUCTPHOS-RXN;metacycR:6PFRUCTPHOS-RXN;rhea:16109;rhea:16110;rhea:16111;rhea:16112;rheaR:16110;rheaR:16111;rheaR:16112;sabiork.reaction:2;sabiorkR:2;seed.reaction:rxn00545;seed.reaction:rxn15493;seed.reaction:rxn19015;seed.reaction:rxn33754;seed.reaction:rxn34257;seed.reaction:rxn38002;seed.reaction:rxn38003;seed.reaction:rxn38004;seedR:rxn00545;seedR:rxn15493;seedR:rxn19015;seedR:rxn33754;seedR:rxn34257;seedR:rxn38002;seedR:rxn38003;seedR:rxn38004
mnxr146072c2b	1 MNXM9@MNXC2 <==> 1 MNXM9@BOUNDARY	EX_pi_e	MNXR146072			rheaR:32823;bigg.reaction:EX_pi_e;bigg.reaction:PIcm;bigg.reaction:PIt;bigg.reaction:PIter;bigg.reaction:PItex;bigg.reaction:PItg;bigg.reaction:PItn;bigg.reaction:PItpp;bigg.reaction:PItx;bigg.reaction:R_EX_pi_e;bigg.reaction:R_PIcm;bigg.reaction:R_PIt;bigg.reaction:R_PIter;bigg.reaction:R_PItex;bigg.reaction:R_PItg;bigg.reaction:R_PItn;bigg.reaction:R_PItpp;bigg.reaction:R_PItx;bigg.reaction:R_r1150;bigg.reaction:r1150;biggR:EX_pi_e;biggR:PIcm;biggR:PIt;biggR:PIter;biggR:PItex;biggR:PItg;biggR:PItn;biggR:PItpp;biggR:PItx;biggR:R_EX_pi_e;biggR:R_PIcm;biggR:R_PIt;biggR:R_PIter;biggR:R_PItex;biggR:R_PItg;biggR:R_PItn;biggR:R_PItpp;biggR:R_PItx;biggR:R_r1150;biggR:r1150;metacyc.reaction:TRANS-RXN0-470;metacycR:TRANS-RXN0-470;rhea:32823;rhea:32824;rhea:32825;rhea:32826;rheaR:32824;rheaR:32825;rheaR:32826;sabiork.reaction:10985;sabiorkR:10985;seed.reaction:rxn09121;seed.reaction:rxn10838;seed.reaction:rxn13178;seed.reaction:rxn29213;seed.reaction:rxn31170;seed.reaction:rxn33113;seed.reaction:rxn33118;seed.reaction:rxn33124;seed.reaction:rxn33125;seed.reaction:rxn34544;seedR:rxn09121;seedR:rxn10838;seedR:rxn13178;seedR:rxn29213;seedR:rxn31170;seedR:rxn33113;seedR:rxn33118;seedR:rxn33124;seedR:rxn33125;seedR:rxn34544
mnxr146501c3	1 MNXM1107898@MNXC3 + 2 MNXM1@MNXC3 + 1 MNXM258@MNXC3 <==> 1 MNXM733314@MNXC3 + 1 MNXM739945@MNXC3	TALA	MNXR146501	2.2.1.2		biggR:TALA;bigg.reaction:R_TALA;bigg.reaction:R_TALA_h;bigg.reaction:TALA;bigg.reaction:TALA_h;biggR:R_TALA;biggR:R_TALA_h;biggR:TALA_h
mnxr146555c3	1 MNXM1107898@MNXC3 + 1 MNXM739945@MNXC3 <==> 1 MNXM186@MNXC3 + 2 MNXM1@MNXC3 + 1 MNXM258@MNXC3	TKT2	MNXR146555	2.2.1.1		biggR:TKL2_h;bigg.reaction:R_TKL2_h;bigg.reaction:R_TKT2;bigg.reaction:R_TKT2g;bigg.reaction:TKL2_h;bigg.reaction:TKT2;bigg.reaction:TKT2g;biggR:R_TKL2_h;biggR:R_TKT2;biggR:R_TKT2g;biggR:TKT2;biggR:TKT2g
mnxr146573c3	2 MNXM1@MNXC3 + 1 MNXM77@MNXC3 <==> 1 MNXM739945@MNXC3	TPI	MNXR146573	5.3.1.1		biggR:TPI;bigg.reaction:R_TPI;bigg.reaction:R_TPI_m;bigg.reaction:R_TPIg;bigg.reaction:R_TPIh;bigg.reaction:TPI;bigg.reaction:TPI_m;bigg.reaction:TPIg;bigg.reaction:TPIh;biggR:R_TPI;biggR:R_TPI_m;biggR:R_TPIg;biggR:R_TPIh;biggR:TPI_m;biggR:TPIg;biggR:TPIh
mnxr147046c3	1 MNXM1106095@MNXC3 + 1 WATER@MNXC3 --> 1 MNXM1107898@MNXC3 + 1 MNXM9@MNXC3	FBP	MNXR147046	3.1.3.11		rheaR:11064;bigg.reaction:FBP;bigg.reaction:FBP_h;bigg.reaction:FBPg;bigg.reaction:R_FBP;bigg.reaction:R_FBP_h;bigg.reaction:R_FBPg;biggR:FBP;biggR:FBP_h;biggR:FBPg;biggR:R_FBP;biggR:R_FBP_h;biggR:R_FBPg;kegg.reaction:R00762;kegg.reaction:R04780;keggR:R00762;keggR:R04780;metacyc.reaction:F16BDEPHOS-RXN;metacycR:F16BDEPHOS-RXN;rhea:11064;rhea:11065;rhea:11066;rhea:11067;rheaR:11065;rheaR:11066;rheaR:11067;sabiork.reaction:2084;sabiorkR:2084;seed.reaction:rxn00549;seed.reaction:rxn15494;seed.reaction:rxn19684;seed.reaction:rxn19685;seed.reaction:rxn30665;seed.reaction:rxn31218;seed.reaction:rxn33589;seed.reaction:rxn33591;seedR:rxn00549;seedR:rxn15494;seedR:rxn19684;seedR:rxn19685;seedR:rxn30665;seedR:rxn31218;seedR:rxn33589;seedR:rxn33591
mnxr152867c2b	1 MNXM26@MNXC2 --> 1 MNXM26@BOUNDARY	EX_ac_e	MNXR152867			rheaR:27814;bigg.reaction:ACtex;bigg.reaction:ACtg;bigg.reaction:ACth;bigg.reaction:ACtm;bigg.reaction:ACtp;bigg.reaction:ACtr;bigg.reaction:ACts;bigg.reaction:DM_ac_c;bigg.reaction:EX_ac_e;bigg.reaction:R_ACtex;bigg.reaction:R_ACtg;bigg.reaction:R_ACth;bigg.reaction:R_ACtm;bigg.reaction:R_ACtp;bigg.reaction:R_ACtr;bigg.reaction:R_ACts;bigg.reaction:R_DM_ac_c;bigg.reaction:R_EX_ac_e;biggR:ACtex;biggR:ACtg;biggR:ACth;biggR:ACtm;biggR:ACtp;biggR:ACtr;biggR:ACts;biggR:DM_ac_c;biggR:EX_ac_e;biggR:R_ACtex;biggR:R_ACtg;biggR:R_ACth;biggR:R_ACtm;biggR:R_ACtp;biggR:R_ACtr;biggR:R_ACts;biggR:R_DM_ac_c;biggR:R_EX_ac_e;metacyc.reaction:TRANS-RXN-455;metacycR:TRANS-RXN-455;rhea:27814;rhea:27815;rhea:27816;rhea:27817;rheaR:27815;rheaR:27816;rheaR:27817;sabiork.reaction:12184;sabiorkR:12184;seed.reaction:rxn08063;seed.reaction:rxn09787;seed.reaction:rxn09866;seed.reaction:rxn10904;seed.reaction:rxn28609;seed.reaction:rxn31359;seedR:rxn08063;seedR:rxn09787;seedR:rxn09866;seedR:rxn10904;seedR:rxn28609;seedR:rxn31359
mnxr153054c3	1 MNXM1@MNXC3 + 1 MNXM40333@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM3@MNXC3 + 1 WATER@MNXC3	ATPM	MNXR153054	2.3.1.193;2.7.1;2.7.1.1;2.7.1.2;2.7.11.24;3.1.3;3.1.3.1;3.1.3.2;3.1.3.29;3.1.4;3.4.21.53;3.4.24;3.6;3.6.1;3.6.1.-;3.6.1.15;3.6.1.3;3.6.1.5;3.6.1.8;3.6.2.1;3.6.3;3.6.3.1;3.6.3.10;3.6.3.11;3.6.3.12;3.6.3.14;3.6.3.15;3.6.3.16;3.6.3.17;3.6.3.18;3.6.3.19;3.6.3.2;3.6.3.20;3.6.3.21;3.6.3.22;3.6.3.23;3.6.3.24;3.6.3.25;3.6.3.26;3.6.3.27;3.6.3.28;3.6.3.29;3.6.3.3;3.6.3.30;3.6.3.31;3.6.3.32;3.6.3.33;3.6.3.34;3.6.3.35;3.6.3.36;3.6.3.37;3.6.3.38;3.6.3.39;3.6.3.4;3.6.3.40;3.6.3.41;3.6.3.42;3.6.3.43;3.6.3.44;3.6.3.46;3.6.3.47;3.6.3.48;3.6.3.49;3.6.3.5;3.6.3.50;3.6.3.51;3.6.3.52;3.6.3.53;3.6.3.54;3.6.3.55;3.6.3.6;3.6.3.7;3.6.3.8;3.6.3.9;3.6.4;3.6.4.1;3.6.4.10;3.6.4.11;3.6.4.12;3.6.4.13;3.6.4.2;3.6.4.3;3.6.4.4;3.6.4.5;3.6.4.6;3.6.4.7;3.6.4.8;3.6.4.9;5.6.1.1;5.6.1.7;5.6.1.8;5.6.1.c;5.6.1.d;5.6.1.f;5.6.1.g;7.1.2.1;7.1.2.2;7.3.2.a;7.3.2.f;7.5.2.h;7.5.2.j;7.5.2.l;7.6.2.1;7.6.2.2;7.6.2.c;7.6.2.f		rheaR:13065;bigg.reaction:ATPM;bigg.reaction:ATPM_h;bigg.reaction:ATPPHm;bigg.reaction:NTP1;bigg.reaction:R_ATPM;bigg.reaction:R_ATPM_h;bigg.reaction:R_ATPPHm;bigg.reaction:R_NTP1;biggR:ATPM;biggR:ATPM_h;biggR:ATPPHm;biggR:NTP1;biggR:R_ATPM;biggR:R_ATPM_h;biggR:R_ATPPHm;biggR:R_NTP1;kegg.reaction:R00086;keggR:R00086;metacyc.reaction:ATPASE-RXN;metacycR:ATPASE-RXN;rhea:13065;rhea:13066;rhea:13067;rhea:13068;rheaR:13066;rheaR:13067;rheaR:13068;sabiork.reaction:75;sabiorkR:75;seed.reaction:rxn00062;seed.reaction:rxn11300;seed.reaction:rxn27586;seed.reaction:rxn27587;seed.reaction:rxn27588;seed.reaction:rxn27616;seed.reaction:rxn38021;seed.reaction:rxn38022;seed.reaction:rxn38023;seed.reaction:rxn38233;seedR:rxn00062;seedR:rxn11300;seedR:rxn27586;seedR:rxn27587;seedR:rxn27588;seedR:rxn27616;seedR:rxn38021;seedR:rxn38022;seedR:rxn38023;seedR:rxn38233
mnxr153059c2c3	4 MNXM01@MNXC2 + 1 MNXM1@MNXC3 + 1 MNXM40333@MNXC3 + 1 MNXM9@MNXC3 <==> 4 MNXM01@MNXC3 + 1 MNXM3@MNXC3 + 1 WATER@MNXC3	ATPS4r	MNXR153059	3.6.3.14;7.1.2.2		seedR:rxn08173;bigg.reaction:ATPS4m;bigg.reaction:ATPS4m_cho;bigg.reaction:ATPS4mi;bigg.reaction:ATPS4r;bigg.reaction:ATPS4rpp;bigg.reaction:ATPasel;bigg.reaction:R_ATPS4m;bigg.reaction:R_ATPS4m_cho;bigg.reaction:R_ATPS4mi;bigg.reaction:R_ATPS4r;bigg.reaction:R_ATPS4rpp;bigg.reaction:R_ATPasel;biggR:ATPS4m;biggR:ATPS4m_cho;biggR:ATPS4mi;biggR:ATPS4r;biggR:ATPS4rpp;biggR:ATPasel;biggR:R_ATPS4m;biggR:R_ATPS4m_cho;biggR:R_ATPS4mi;biggR:R_ATPS4r;biggR:R_ATPS4rpp;biggR:R_ATPasel;metacyc.reaction:ATPSYN-RXN;metacycR:ATPSYN-RXN;seed.reaction:rxn08173;seed.reaction:rxn10042;seed.reaction:rxn27727;seed.reaction:rxn38049;seed.reaction:rxn38050;seed.reaction:rxn38051;seedR:rxn10042;seedR:rxn27727;seedR:rxn38049;seedR:rxn38050;seedR:rxn38051
mnxr153517c3	1 MNXM1106095@MNXC3 + 2 MNXM1@MNXC3 <==> 1 MNXM739945@MNXC3 + 1 MNXM77@MNXC3	FBA	MNXR153517	4.1.2.13		biggR:FBA;bigg.reaction:FBA;bigg.reaction:FBA_h;bigg.reaction:FBAg;bigg.reaction:R_FBA;bigg.reaction:R_FBA_h;bigg.reaction:R_FBAg;biggR:FBA_h;biggR:FBAg;biggR:R_FBA;biggR:R_FBA_h;biggR:R_FBAg
mnxr153630c2c3	2 MNXM01@MNXC2 + 1 MNXM737340@MNXC2 --> 2 MNXM01@MNXC3 + 1 MNXM737340@MNXC3	FUMt2_2	MNXR153630			rheaR:29331;bigg.reaction:FUMt2_2;bigg.reaction:FUMt2_2pp;bigg.reaction:R_FUMt2_2;bigg.reaction:R_FUMt2_2pp;biggR:FUMt2_2;biggR:FUMt2_2pp;biggR:R_FUMt2_2;biggR:R_FUMt2_2pp;metacyc.reaction:TRANS-RXN0-553;metacycR:TRANS-RXN0-553;rhea:29331;rhea:29332;rhea:29333;rhea:29334;rheaR:29332;rheaR:29333;rheaR:29334;seed.reaction:rxn08542;seed.reaction:rxn10152;seedR:rxn08542;seedR:rxn10152
mnxr153631c2b	1 MNXM737340@MNXC2 --> 1 MNXM737340@BOUNDARY	EX_fum_e	MNXR153631			seedR:rxn08544;bigg.reaction:EX_fum_e;bigg.reaction:FUMt1pp;bigg.reaction:FUMtex;bigg.reaction:FUMtr;bigg.reaction:R_EX_fum_e;bigg.reaction:R_FUMt1pp;bigg.reaction:R_FUMtex;bigg.reaction:R_FUMtr;bigg.reaction:R_SK_fum_c;bigg.reaction:SK_fum_c;biggR:EX_fum_e;biggR:FUMt1pp;biggR:FUMtex;biggR:FUMtr;biggR:R_EX_fum_e;biggR:R_FUMt1pp;biggR:R_FUMtex;biggR:R_FUMtr;biggR:R_SK_fum_c;biggR:SK_fum_c;seed.reaction:rxn08544;seed.reaction:rxn11013;seed.reaction:rxn30673;seed.reaction:rxn33661;seed.reaction:rxn33665;seedR:rxn11013;seedR:rxn30673;seedR:rxn33661;seedR:rxn33665
